855	0.00001592	ProControl.exe	IOCTL_SERIAL_PURGE	Serial0	SUCCESS	Purge: TXABORT TXCLEAR 	
856	0.00034306	ProControl.exe	IRP_MJ_WRITE	Serial0	SUCCESS	Length 11: AA AA 01 00 00 00 00 00 00 01 55 	
857	0.00002905	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
858	0.00002032	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
859	0.00002535	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
860	0.00003038	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
861	0.00002933	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
862	0.00003003	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
863	0.00002870	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
864	0.00003038	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
865	0.00003010	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
866	0.00002919	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
867	0.00002961	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
868	0.00002989	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
869	0.00002933	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
870	0.00002933	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
871	0.00002926	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
872	0.00004197	ProControl.exe	IOCTL_SERIAL_PURGE	Serial0	SUCCESS	Purge: RXABORT RXCLEAR	
873	0.00001557	ProControl.exe	IOCTL_SERIAL_PURGE	Serial0	SUCCESS	Purge: TXABORT TXCLEAR 	
874	0.00128822	ProControl.exe	IRP_MJ_WRITE	Serial0	SUCCESS	Length 11: AA AA 01 00 00 01 01 02 00 01 59 	
875	0.00002898	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
876	0.00002647	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
877	0.00001928	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: AA 	
878	0.00005022	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
879	0.00002919	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: AA 	
880	0.00002891	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
881	0.00001879	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 00 	
882	0.00002780	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
883	0.00001739	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 01 	
884	0.00002850	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
885	0.00001732	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 01 	
886	0.00002933	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
887	0.00001879	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 00 	
888	0.00002933	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
889	0.00001844	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 01 	
890	0.00002989	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
891	0.00001865	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 82 	
892	0.00004512	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
893	0.00003394	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 2A 	
894	0.00001369	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
895	0.00001271	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 01 	
896	0.00001355	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
897	0.00001201	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 45 	
898	0.00001523	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
899	0.00001376	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 00 	
900	0.00001474	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
901	0.00001257	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 40 	
902	0.00001578	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
903	0.00001446	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 0B 	
904	0.00001537	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
905	0.00005147	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: AC 	
906	0.00005161	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
907	0.00005196	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 00 	
908	0.00001718	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
909	0.00001320	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 00 	
910	0.00001369	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
911	0.00001599	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 09 	
912	0.00003080	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
913	0.00001781	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 98 	
914	0.00003792	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
915	0.00002074	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 13 	
916	0.00001767	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
917	0.00001048	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 89 	
918	0.00001816	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
919	0.00001034	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 00 	
920	0.00001823	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
921	0.00001013	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 07 	
922	0.00002884	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
923	0.00001697	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: FF 	
924	0.00002829	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
925	0.00001781	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: FF 	
926	0.00003164	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
927	0.00001788	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 00 	
928	0.00002996	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
929	0.00001879	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 00 	
930	0.00003010	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
931	0.00001872	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 3F 	
932	0.00002996	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
933	0.00001837	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 88 	
934	0.00002912	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
935	0.00001795	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 00 	
936	0.00002877	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
937	0.00001732	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 00 	
938	0.00002857	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
939	0.00001599	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 10 	
940	0.00002884	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
941	0.00001802	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: F8 	
942	0.00002898	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
943	0.00001732	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 00 	
944	0.00002884	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
945	0.00001725	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 01 	
946	0.00003429	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
947	0.00001963	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 00 	
948	0.00003024	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
949	0.00001872	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 00 	
950	0.00002940	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
951	0.00001753	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 00 	
952	0.00002884	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
953	0.00001795	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 00 	
954	0.00002689	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
955	0.00001753	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 00 	
956	0.00003150	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
957	0.00001844	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 00 	
958	0.00002870	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
959	0.00001704	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 00 	
960	0.00002926	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
961	0.00001788	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 00 	
962	0.00003324	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
963	0.00001802	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 00 	
964	0.00002815	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
965	0.00001767	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 00 	
966	0.00002884	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
967	0.00001739	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 00 	
968	0.00002884	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
969	0.00001788	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 00 	
970	0.00002877	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
971	0.00001753	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 00 	
972	0.00002926	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
973	0.00001788	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 00 	
974	0.00002905	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
975	0.00001725	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 00 	
976	0.00002982	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
977	0.00001851	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 00 	
978	0.00003094	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
979	0.00001844	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 08 	
980	0.00013682	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
981	0.00008290	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 52 	
982	0.00004183	ProControl.exe	IOCTL_SERIAL_PURGE	Serial0	SUCCESS	Purge: RXABORT RXCLEAR	
983	0.00001641	ProControl.exe	IOCTL_SERIAL_PURGE	Serial0	SUCCESS	Purge: TXABORT TXCLEAR 	
984	0.00094488	ProControl.exe	IRP_MJ_WRITE	Serial0	SUCCESS	Length 11: AA AA 01 00 00 00 00 00 00 01 55 	
985	0.00003262	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
986	0.00003031	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
987	0.00002989	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
988	0.00003192	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
989	0.00002703	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
990	0.00003220	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
991	0.00002682	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
992	0.00003227	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
993	0.00003178	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
994	0.00001942	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
995	0.00003108	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
996	0.00001655	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
997	0.00001131	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
998	0.00001963	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
999	0.00001956	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1000	0.00003010	ProControl.exe	IOCTL_SERIAL_PURGE	Serial0	SUCCESS	Purge: RXABORT RXCLEAR	
1001	0.00001425	ProControl.exe	IOCTL_SERIAL_PURGE	Serial0	SUCCESS	Purge: TXABORT TXCLEAR 	
1002	0.00063961	ProControl.exe	IRP_MJ_WRITE	Serial0	SUCCESS	Length 11: AA AA 01 00 00 00 00 00 00 01 55 	
1003	0.00002228	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1004	0.00002018	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1005	0.00001131	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1006	0.00001802	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1007	0.00001816	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1008	0.00002940	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1009	0.00002710	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1010	0.00002982	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1011	0.00002989	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1012	0.00002298	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1013	0.00002954	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1014	0.00002836	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1015	0.00003087	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1016	0.00002926	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1017	0.00002947	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1018	0.00004163	ProControl.exe	IOCTL_SERIAL_PURGE	Serial0	SUCCESS	Purge: RXABORT RXCLEAR	
1019	0.00001599	ProControl.exe	IOCTL_SERIAL_PURGE	Serial0	SUCCESS	Purge: TXABORT TXCLEAR 	
1020	0.00148762	ProControl.exe	IRP_MJ_WRITE	Serial0	SUCCESS	Length 11: AA AA 01 00 00 00 00 00 00 01 55 	
1021	0.00005755	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1022	0.00002891	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1023	0.00005112	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1024	0.00002088	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1025	0.00002940	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1026	0.00002933	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1027	0.00002961	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1028	0.00005524	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1029	0.00002954	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1030	0.00002884	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1031	0.00003080	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1032	0.00002905	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1033	0.00001921	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1034	0.00003017	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1035	0.00002877	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1036	0.00003813	ProControl.exe	IOCTL_SERIAL_PURGE	Serial0	SUCCESS	Purge: RXABORT RXCLEAR	
1037	0.00001543	ProControl.exe	IOCTL_SERIAL_PURGE	Serial0	SUCCESS	Purge: TXABORT TXCLEAR 	
1038	0.00120176	ProControl.exe	IRP_MJ_WRITE	Serial0	SUCCESS	Length 11: AA AA 01 00 00 00 00 00 00 01 55 	
1039	0.00003003	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1040	0.00002130	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1041	0.00001872	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1042	0.00002647	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1043	0.00003010	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1044	0.00002843	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1045	0.00002144	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1046	0.00005490	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1047	0.00005329	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1048	0.00001837	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1049	0.00001564	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1050	0.00002933	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1051	0.00003031	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1052	0.00032392	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1053	0.00004826	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1054	0.00004267	ProControl.exe	IOCTL_SERIAL_PURGE	Serial0	SUCCESS	Purge: RXABORT RXCLEAR	
1055	0.00001648	ProControl.exe	IOCTL_SERIAL_PURGE	Serial0	SUCCESS	Purge: TXABORT TXCLEAR 	
1056	0.00090207	ProControl.exe	IRP_MJ_WRITE	Serial0	SUCCESS	Length 11: AA AA 01 00 00 00 00 00 00 01 55 	
1057	0.00002919	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1058	0.00002961	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1059	0.00002954	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1060	0.00002926	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1061	0.00002926	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1062	0.00002898	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1063	0.00002940	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1064	0.00002891	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1065	0.00002947	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1066	0.00014373	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1067	0.00002989	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1068	0.00002975	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1069	0.00002954	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1070	0.00003010	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1071	0.00002961	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1072	0.00004246	ProControl.exe	IOCTL_SERIAL_PURGE	Serial0	SUCCESS	Purge: RXABORT RXCLEAR	
1073	0.00001711	ProControl.exe	IOCTL_SERIAL_PURGE	Serial0	SUCCESS	Purge: TXABORT TXCLEAR 	
1074	0.00063332	ProControl.exe	IRP_MJ_WRITE	Serial0	SUCCESS	Length 11: AA AA 01 00 00 00 00 00 00 01 55 	
1075	0.00003213	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1076	0.00003080	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1077	0.00078362	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1078	0.00001781	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1079	0.00001900	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1080	0.00003017	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1081	0.00002905	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1082	0.00002926	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1083	0.00003234	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1084	0.00002961	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1085	0.00002961	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1086	0.00003087	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1087	0.00002633	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1088	0.00001907	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1089	0.00002675	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1090	0.00004484	ProControl.exe	IOCTL_SERIAL_PURGE	Serial0	SUCCESS	Purge: RXABORT RXCLEAR	
1091	0.00002081	ProControl.exe	IOCTL_SERIAL_PURGE	Serial0	SUCCESS	Purge: TXABORT TXCLEAR 	
1092	0.00132985	ProControl.exe	IRP_MJ_WRITE	Serial0	SUCCESS	Length 11: AA AA 01 00 00 01 01 02 00 01 59 	
1093	0.00003122	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1094	0.00002947	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1095	0.00001949	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: AA 	
1096	0.00002661	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1097	0.00001809	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: AA 	
1098	0.00002996	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1099	0.00001802	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 00 	
1100	0.00002940	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1101	0.00001739	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 01 	
1102	0.00003010	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1103	0.00001879	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 01 	
1104	0.00002926	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1105	0.00001725	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 00 	
1106	0.00002940	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1107	0.00001809	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 01 	
1108	0.00002947	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1109	0.00001872	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 82 	
1110	0.00002731	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1111	0.00001795	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 2A 	
1112	0.00002745	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
1113	0.00001830	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 01 	
1114	0.00003010	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
